;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1.2.2.2.6-11:;DEFUNCIONES POR TIPO DE CERTIFICACIÓN Y GRUPO DE EDAD DEL FALLECIDO, SEGÚN SEXO Y LISTA DETALLADA DE CAUSAS DE MUERTE,  2017;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;    Mujeres;1.404;1.396;8;0;99,4;0;0;0;0;0;0;0;0;0;2;2;3;7;16;22;42;85;99;155;189;246;536;0;
;    Indeterminado/¹;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
E12;Diabetes mellitus asociada con desnutrición;49;49;0;0;100,0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;0;2;4;6;7;14;13;0;
;    Hombres;34;34;0;0;100,0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;0;2;3;5;6;8;7;0;
;    Mujeres;15;15;0;0;100,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;6;6;0;
;    Indeterminado/¹;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
E14;Diabetes mellitus, no especificada;1.965;1.961;4;0;99,8;0;0;0;0;0;0;0;2;2;3;3;6;11;24;58;82;132;211;257;285;325;564;0;
;    Hombres;946;944;2;0;99,8;0;0;0;0;0;0;0;0;0;2;0;4;4;12;29;42;82;108;145;154;154;210;0;
;    Mujeres;1.019;1.017;2;0;99,8;0;0;0;0;0;0;0;2;2;1;3;2;7;12;29;40;50;103;112;131;171;354;0;
;    Indeterminado/¹;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
E15;Coma hipoglicemico no diabético;2;2;0;0;100,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;
;    Hombres;2;2;0;0;100,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;
;    Mujeres;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
;    Indeterminado/¹;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
E16;Otros trastornos de la secreción interna del pán-;78;78;0;0;100,0;0;0;0;0;0;0;0;0;0;0;1;0;4;1;3;5;2;10;7;10;12;23;0;
;creas;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;    Hombres;36;36;0;0;100,0;0;0;0;0;0;0;0;0;0;0;1;0;3;0;2;3;2;6;5;3;4;7;0;
;    Mujeres;42;42;0;0;100,0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;2;0;4;2;7;8;16;0;
;    Indeterminado/¹;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
E21;Hiperparatiroidismo y otros trastornos de la glán-;3;3;0;0;100,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;
;dula paratiroides;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;    Hombres;1;1;0;0;100,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;
;    Mujeres;2;2;0;0;100,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;
;    Indeterminado/¹;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
E22;Hiperfuncion de la glándula hipófisis;3;3;0;0;100,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;0;
;    Hombres;1;1;0;0;100,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;
;    Mujeres;2;2;0;0;100,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;
;    Indeterminado/¹;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
E23;Hipofuncion y otros trastornos de la glándula;10;10;0;0;100,0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;3;0;3;2;0;0;0;0;0;
;hipófisis;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;    Hombres;5;5;0;0;100,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;2;0;0;0;0;0;
;    Mujeres;5;5;0;0;100,0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;2;0;1;0;0;0;0;0;0;
;    Indeterminado/¹;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
E24;Síndrome de Cushing;1;1;0;0;100,0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;
;    Hombres;1;1;0;0;100,0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;
;    Mujeres;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
;    Indeterminado/¹;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
E27;Otros trastornos de la glándula suprarrenal;14;14;0;0;100,0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;4;0;0;3;1;4;0;
;    Hombres;3;3;0;0;100,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;
;    Mujeres;11;11;0;0;100,0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;4;0;0;2;1;2;0;
;    Indeterminado/¹;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
E43;Desnutrición proteicocalórica severa, no especifi-;123;122;1;0;99,2;0;0;0;0;1;0;0;0;0;2;0;0;0;1;2;3;3;5;9;17;17;63;0;
;cada;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;    Hombres;60;59;1;0;98,3;0;0;0;0;1;0;0;0;0;1;0;0;0;1;1;2;1;3;4;10;11;25;0;
;    Mujeres;63;63;0;0;100,0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;2;2;5;7;6;38;0;
;    Indeterminado/¹;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
E44;Desnutrición proteicocalórica de grado moderado y;2;2;0;0;100,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;
;leve;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;    Hombres;1;1;0;0;100,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;
;    Mujeres;1;1;0;0;100,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;
;    Indeterminado/¹;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
E46;Desnutrición proteicocalórica, no especificada;267;266;1;0;99,6;0;0;0;0;0;0;0;0;1;0;1;1;1;3;4;6;7;9;26;33;44;131;0;
;    Hombres;138;137;1;0;99,3;0;0;0;0;0;0;0;0;1;0;1;1;1;2;3;5;5;5;18;25;23;48;0;
;    Mujeres;129;129;0;0;100,0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;2;4;8;8;21;83;0;
;    Indeterminado/¹;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
E51;Deficiencia de tiamina;3;3;0;0;100,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;0;0;
;    Hombres;3;3;0;0;100,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;0;0;
;    Mujeres;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
;    Indeterminado/¹;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
E66;Obesidad;88;88;0;0;100,0;0;0;0;0;0;0;0;0;2;0;6;5;6;5;7;8;7;19;6;5;3;9;0;
;    Hombres;43;43;0;0;100,0;0;0;0;0;0;0;0;0;2;0;3;3;3;4;6;5;3;9;3;2;0;0;0;
;    Mujeres;45;45;0;0;100,0;0;0;0;0;0;0;0;0;0;0;3;2;3;1;1;3;4;10;3;3;3;9;0;
;    Indeterminado/¹;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
E70;Trastornos del metabolismo de los aminoácidos aro-;1;1;0;0;100,0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;
;máticos;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;    Hombres;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
;    Mujeres;1;1;0;0;100,0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;
;    Indeterminado/¹;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
E71;Trastornos del metabolismo de los aminoácidos de;2;2;0;0;100,0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
;cadena ramificada y de los ácidos grasos;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;    Hombres;1;1;0;0;100,0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
;    Mujeres;1;1;0;0;100,0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
;    Indeterminado/¹;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
E72;Otros trastornos del metabolismo de los aminoáci-;3;3;0;0;100,0;1;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
;dos;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;    Hombres;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
;    Mujeres;3;3;0;0;100,0;1;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
;    Indeterminado/¹;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
E74;Otros trastornos del metabolismo de los carbohi-;1;1;0;0;100,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;
;dratos;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;    Hombres;1;1;0;0;100,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;
;    Mujeres;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
;    Indeterminado/¹;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
E75;Trastornos del metabolismo de los esfingolípidos;9;9;0;0;100,0;1;0;0;1;1;1;0;2;2;0;0;0;0;0;0;1;1;0;0;0;0;0;0;
;y otros trastornos por almacenamiento de lípidos;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;    Hombres;4;4;0;0;100,0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;
;    Mujeres;5;5;0;0;100,0;1;0;0;1;1;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;
;    Indeterminado/¹;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
E76;Trastornos del metabolismo de los glucosaminogli-;4;4;0;0;100,0;0;0;0;0;1;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;
;canos;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;    Hombres;3;3;0;0;100,0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;
;    Mujeres;1;1;0;0;100,0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
;    Indeterminado/¹;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
E78;Trastornos del metabolismo de las lipoproteinas y;41;39;2;0;95,1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;2;3;4;4;4;8;14;0;
;otras lipidemias;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;    Hombres;21;20;1;0;95,2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;3;3;1;4;3;4;0;
;    Mujeres;20;19;1;0;95,0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;3;0;5;10;0;
;    Indeterminado/¹;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
E79;Trastornos del metabolismo de las purinas y de las;1;1;0;0;100,0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
;pirimidinas;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;    Hombres;1;1;0;0;100,0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
;    Mujeres;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
;    Indeterminado/¹;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
E80;Trastornos del metabolismo de las porfirinas y de;1;1;0;0;100,0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
;la bilirrubina;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;    Hombres;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
;    Mujeres;1;1;0;0;100,0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
;    Indeterminado/¹;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
E83;Trastornos del metabolismo de los minerales;8;8;0;0;100,0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;1;2;1;1;0;
;    Hombres;5;5;0;0;100,0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;1;0;
;    Mujeres;3;3;0;0;100,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;
;    Indeterminado/¹;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
E84;Fibrosis quística;27;27;0;0;100,0;0;0;0;0;0;1;1;3;1;1;0;2;0;0;0;0;0;0;5;2;5;6;0;
;    Hombres;10;10;0;0;100,0;0;0;0;0;0;1;1;1;0;0;0;1;0;0;0;0;0;0;3;1;1;1;0;
;    Mujeres;17;17;0;0;100,0;0;0;0;0;0;0;0;2;1;1;0;1;0;0;0;0;0;0;2;1;4;5;0;
;    Indeterminado/¹;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
E85;Amiloidosis;21;21;0;0;100,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;3;0;6;5;2;3;0;
;    Hombres;10;10;0;0;100,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;0;2;3;1;0;0;
;    Mujeres;11;11;0;0;100,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;4;2;1;3;0;
;    Indeterminado/¹;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
E86;Depleción del vólumen;77;77;0;0;100,0;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;3;2;3;9;17;41;0;
;    Hombres;30;30;0;0;100,0;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;3;1;1;5;8;10;0;
;    Mujeres;47;47;0;0;100,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;4;9;31;0;
;    Indeterminado/¹;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
E87;Otros trastornos de los líquidos, de los electro-;126;126;0;0;100,0;1;0;1;0;0;0;0;0;0;1;0;1;1;1;1;1;8;8;12;13;30;48;0;
;litos y del equilibrio ácido-básico;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;    Hombres;50;50;0;0;100,0;1;0;1;0;0;0;0;0;0;1;0;1;1;1;1;0;2;3;5;8;10;16;0;
;    Mujeres;76;76;0;0;100,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;6;5;7;5;20;32;0;
;    Indeterminado/¹;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
E88;Otros trastornos metabólicos;33;33;0;0;100,0;5;1;2;2;3;2;0;0;0;0;0;0;0;1;0;5;2;0;1;4;5;5;0;
;    Hombres;18;18;0;0;100,0;3;0;1;2;2;2;0;0;0;0;0;0;0;0;0;2;2;0;0;2;2;3;0;
;    Mujeres;15;15;0;0;100,0;2;1;1;0;1;0;0;0;0;0;0;0;0;1;0;3;0;0;1;2;3;2;0;
;    Indeterminado/¹;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
F01;Demencia vascular;163;163;0;0;100,0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;1;6;2;12;12;36;90;0;
;    Hombres;83;83;0;0;100,0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;4;2;10;8;18;37;0;
;    Mujeres;80;80;0;0;100,0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;0;2;4;18;53;0;
;    Indeterminado/¹;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
F03;Demencia, no especificada;1.550;1.542;8;0;99,5;0;0;0;0;0;0;0;0;0;0;0;1;0;4;9;10;9;27;54;131;231;1.074;0;
;    Hombres;550;548;2;0;99,6;0;0;0;0;0;0;0;0;0;0;0;0;0;2;4;5;4;17;33;59;95;331;0;
;    Mujeres;1.000;994;6;0;99,4;0;0;0;0;0;0;0;0;0;0;0;1;0;2;5;5;5;10;21;72;136;743;0;
;    Indeterminado/¹;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
F06;Otros trastornos mentales debidos a lesión y dis-;2;2;0;0;100,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;
;funcion cerebral, y a enfermedad física;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;    Hombres;1;1;0;0;100,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;
;    Mujeres;1;1;0;0;100,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;
;    Indeterminado/¹;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
F10;Trastornos mentales y del comportamiento debidos;128;128;0;0;100,0;0;0;0;0;0;0;0;0;0;0;0;0;9;10;17;22;13;21;10;14;8;4;0;
;al uso de alcohol;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;    Hombres;119;119;0;0;100,0;0;0;0;0;0;0;0;0;0;0;0;0;9;9;14;21;13;19;9;14;7;4;0;
;    Mujeres;9;9;0;0;100,0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;1;0;2;1;0;1;0;0;
;    Indeterminado/¹;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
F11;Trastornos mentales y del comportamiento debidos;1;1;0;0;100,0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;
;al uso de opiáceos;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;    Hombres;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
;    Mujeres;1;1;0;0;100,0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;
;    Indeterminado/¹;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
F14;Trastornos mentales y del comportamiento debidos;3;3;0;0;100,0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;
;al uso de cocaína;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;    Hombres;2;2;0;0;100,0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;
;    Mujeres;1;1;0;0;100,0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
;    Indeterminado/¹;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
F17;Trastornos mentales y del comportamiento debidos;22;22;0;0;100,0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;3;1;1;3;5;3;0;4;0;
;al uso de tabaco;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;    Hombres;17;17;0;0;100,0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;3;1;1;2;4;2;0;2;0;
;    Mujeres;5;5;0;0;100,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;2;0;
;    Indeterminado/¹;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
F19;Trastornos mentales y del comportamiento debidos;10;10;0;0;100,0;0;0;0;0;0;0;0;0;1;1;0;2;1;1;1;1;1;0;1;0;0;0;0;
;al uso de múltiples drogas y al uso de otras sustancias psicoactivas;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;    Hombres;8;8;0;0;100,0;0;0;0;0;0;0;0;0;0;1;0;2;1;1;0;1;1;0;1;0;0;0;0;
;    Mujeres;2;2;0;0;100,0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;
;    Indeterminado/¹;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
F20;Esquizofrenia;36;36;0;0;100,0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3;1;5;3;9;9;3;1;0;
;    Hombres;19;19;0;0;100,0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;1;2;2;5;4;1;0;0;
;    Mujeres;17;17;0;0;100,0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;3;1;4;5;2;1;0;
;    Indeterminado/¹;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
F29;Psicosis de origen no orgánico, no especificada;1;1;0;0;100,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;
;    Hombres;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
;    Mujeres;1;1;0;0;100,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;
;    Indeterminado/¹;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
F32;Episodio depresivo;1;1;0;0;100,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;
;    Hombres;1;1;0;0;100,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;
;    Mujeres;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
;    Indeterminado/¹;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
F50;Trastornos de la ingestión de alimentos;1;1;0;0;100,0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;
;    Hombres;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
;    Mujeres;1;1;0;0;100,0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;
;    Indeterminado/¹;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
F79;Retraso mental, no especificado;7;7;0;0;100,0;0;0;0;0;0;0;0;1;0;0;0;1;1;1;1;1;0;0;0;0;0;1;0;
;    Hombres;2;2;0;0;100,0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;
;    Mujeres;5;5;0;0;100,0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;1;0;0;0;0;0;0;1;0;
;    Indeterminado/¹;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
F84;Trastornos generalizados del desarrollo;4;4;0;0;100,0;0;0;0;0;0;1;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;
;    Hombres;1;1;0;0;100,0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;
;    Mujeres;3;3;0;0;100,0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
;    Indeterminado/¹;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
G00;Meningitis bacteriana, no clasificada en otra par-;64;64;0;0;100,0;4;0;1;3;0;0;1;0;0;1;2;2;4;1;3;6;11;6;13;4;4;2;0;
;te;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;    Hombres;35;35;0;0;100,0;3;0;0;3;0;0;0;0;0;1;1;1;2;1;2;3;4;3;8;3;3;0;0;
;    Mujeres;29;29;0;0;100,0;1;0;1;0;0;0;1;0;0;0;1;1;2;0;1;3;7;3;5;1;1;2;0;
;    Indeterminado/¹;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
G03;Meningitis debida a otras causas y a las no espe-;18;18;0;0;100,0;0;0;0;0;0;0;0;0;1;1;0;0;2;1;3;3;2;0;2;0;2;1;0;
;cificadas;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;    Hombres;8;8;0;0;100,0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;2;1;0;0;0;1;1;0;
;    Mujeres;10;10;0;0;100,0;0;0;0;0;0;0;0;0;1;1;0;0;1;1;1;1;1;0;2;0;1;0;0;
;    Indeterminado/¹;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
